Nodal History,Z-acceleration
Time,A118707,B8420,C8766,D120461,E119895,F119308,G121999,H122026,I122042,J121427,K120875,L120200,M120175,N120162,O120138,P119999,Q119903,R119210,S117957,T117315,U118615,V120404,W121002,X121123,Y121221,Z121254,AA8692,AB121315,AC8535,AD120930,AE120632,AF8452,AG120535,AH8436,AI8432,
    1.2899987400e-01,   -8.4416781250e+05,    2.9018165625e+05,   -2.3370650000e+05,    8.6388618750e+05,   -3.5231771875e+05,   -1.5653306250e+05,   -5.7991150000e+05,    5.7967621094e+04,    1.6961478125e+05,   -2.8859021875e+05,   -8.8429242188e+04,    6.1347500000e+05,   -2.8217368750e+05,   -4.7131031250e+05,   -3.9992546875e+05,    4.9269356250e+05,    5.2932957031e+04,   -5.2459662500e+05,    1.4322575000e+05,    6.4464275000e+05,    1.3507445000e+06,    5.4993681250e+05,    3.8075550000e+05,   -8.5633265625e+04,   -2.3173170312e+05,   -2.6679965625e+05,   -3.1875440625e+05,   -5.2705712500e+05,   -1.2074403750e+06,   -7.9922617188e+04,    1.9323990625e+05,   -2.6727890625e+05,    6.1860581250e+05,    7.8103581250e+05,    3.9646415625e+05,
    1.2999989092e-01,    7.8283768750e+05,    6.4432300000e+05,    2.5131893750e+05,   -4.0020315625e+05,    1.3946350000e+06,   -4.9492040625e+05,    5.5689875000e+05,    2.6952315625e+05,    8.7223617188e+04,   -2.5234720312e+05,    8.9471537500e+05,    1.4828985938e+05,   -6.1073525000e+05,   -2.8357884375e+05,   -2.7781056250e+05,   -1.8510723438e+05,    1.2804092188e+05,   -1.1567916406e+05,    4.9145646875e+05,    6.4933606250e+05,    1.3143969727e+04,   -2.8539700000e+05,   -3.1707939453e+04,    1.6120967188e+05,   -1.0523923438e+05,    5.2559918750e+05,   -2.9890909375e+05,    3.4202306250e+05,   -3.7619175000e+05,   -9.4591218750e+05,   -5.3897475000e+05,   -1.9355279688e+05,    2.8864559375e+05,    2.1485878906e+04,    2.0674145312e+05,
    1.3099989295e-01,    9.0726175000e+05,   -2.2887089062e+05,    5.7456137500e+05,   -7.1382431250e+05,    4.3439712500e+05,   -6.5892806250e+05,    2.0156167188e+05,   -4.2290610352e+03,    8.5055359375e+04,   -9.6942718750e+04,   -3.5990815625e+05,    2.7390925000e+05,   -7.6574445312e+04,    1.5820681250e+05,   -4.2307784375e+05,    9.7946679688e+04,    1.2310557812e+05,    1.0757675781e+05,    3.2735475000e+05,    1.3056092969e+05,    8.3067343750e+05,    1.8303737500e+05,    2.0516190625e+05,    6.0895400000e+05,    4.3753246875e+05,   -7.4026578125e+04,    2.1606248438e+05,    5.3416600000e+05,    1.2935343750e+06,    8.7384525000e+05,    2.8205791016e+04,    1.0723847500e+06,    9.5653606250e+05,    2.9366712500e+05,    2.5001443359e+04,
    1.3199989498e-01,    3.4923584375e+05,    1.2537332031e+05,   -3.3853550781e+04,   -2.7627884375e+05,    3.8547940625e+05,   -3.2906318750e+05,   -1.4664925000e+05,    8.0491234375e+04,    8.3100168750e+05,   -2.7596950000e+05,    1.0961604492e+04,   -4.7060093750e+04,   -1.0106153125e+06,    7.8548125000e+04,   -2.7422962500e+05,    1.7576084375e+05,    2.6642525000e+05,    2.0846810938e+05,    4.0895175000e+05,   -8.9725976562e+04,    4.1466103125e+05,    1.4183084375e+05,   -2.2900121875e+05,    1.2905696875e+05,    5.5953589844e+04,   -1.1726642188e+05,   -3.2136487500e+05,   -7.1589312500e+05,   -2.0107712500e+05,   -5.3659750000e+05,   -6.0309792969e+04,   -1.3954372070e+04,    1.2740341406e+05,    2.6000323438e+05,   -4.8085628125e+05,
    1.3299989700e-01,   -7.3282437500e+04,    5.5504450000e+05,    6.3442787500e+05,    3.0769937500e+05,    9.5166117188e+04,   -2.2048315625e+05,   -1.6939474609e+04,    2.4137489062e+05,   -1.0292177344e+05,   -5.9943773438e+04,   -4.1277628125e+05,   -2.2039714062e+05,   -8.2621262500e+05,   -4.5943356250e+05,    1.6667790625e+05,    1.7921864062e+05,    1.9935943750e+05,    1.0959596875e+05,    1.6704515625e+05,    1.0668959375e+05,   -1.0570525000e+05,   -3.6827212500e+05,    2.8400556250e+05,   -1.1731901562e+05,    1.5017954688e+05,   -3.9447103125e+05,   -2.3281350000e+05,    2.0667317188e+05,   -4.8607137500e+05,   -7.3976068750e+05,    2.9175734375e+04,   -2.5238493750e+05,    8.7169109375e+04,    6.0844768750e+05,   -1.4521143750e+05,
    1.3399992883e-01,   -2.9552171875e+05,    5.4994487500e+05,    2.3497985938e+05,    4.6703450000e+05,    3.1836278125e+05,    3.8426750000e+05,   -3.4268393750e+05,   -3.9046074219e+04,   -2.2228255859e+04,   -1.6695395312e+05,    2.2568795312e+05,   -2.9142834375e+05,    2.8318337500e+05,    2.9569525391e+04,   -2.5526814453e+04,    1.4316848438e+05,   -2.4045514062e+05,    4.2970778125e+05,   -2.9893234375e+05,    8.5419375000e+05,    8.2262237500e+05,    3.5088403125e+05,    1.3265585938e+05,    5.6274362500e+05,   -1.1470908594e+05,    2.0828971875e+05,   -9.4897828125e+04,   -2.8251481250e+05,    4.3611156250e+05,    9.7662617188e+04,    3.3888993750e+05,    7.1600054688e+04,    3.5787746875e+05,    7.3670381250e+05,    2.4085600000e+05,
    1.3499997556e-01,   -5.4620519531e+04,   -3.0346493750e+05,   -5.9292236328e+03,    5.7254593750e+05,    5.0861664062e+04,    1.9177300000e+05,    1.3800794922e+04,   -1.4199104688e+05,    4.7132679688e+04,   -4.0787300000e+05,    3.6656090625e+05,    3.5302856250e+05,    1.9386995312e+05,    1.8046182812e+05,    2.1802554688e+05,   -1.9392707031e+04,   -4.6686440625e+05,   -2.0349093750e+05,    7.4943171875e+04,   -9.5074812500e+04,    2.3392620312e+05,   -2.7976457031e+04,    9.1415140625e+04,   -1.0304443750e+05,    1.3449217188e+05,   -5.7384332031e+04,   -3.1681456250e+05,    7.4522343750e+04,    2.1415067188e+05,    1.4777534375e+05,    2.9113315625e+05,   -2.8105492188e+04,    3.3757568750e+05,    5.0090325000e+05,   -2.5988267188e+05,
    1.3600005209e-01,    8.4167806250e+05,    4.9706553125e+05,    9.1924539062e+04,    2.9537759375e+05,    2.4188010938e+05,   -3.1570397949e+03,   -4.0275856250e+05,    2.0704098438e+05,    1.4232356250e+05,   -2.8796171875e+05,    5.4979816406e+04,    9.7335734375e+04,    1.3312375000e+05,    8.2115007812e+04,    9.9092812500e+04,   -1.4321328125e+05,    5.0213225000e+05,   -6.2948900000e+05,    3.6917059375e+05,   -5.5320500000e+05,    1.9830843750e+05,    7.0876765625e+04,    2.8812748047e+04,   -4.2632137500e+05,    3.8338209375e+05,   -3.6338884375e+05,   -6.2698164062e+04,    4.6199406250e+04,   -3.2242415625e+05,   -4.7231012500e+05,   -1.5541075000e+05,   -6.9734537500e+05,   -6.5791043750e+05,    9.5291554688e+04,   -4.3987312500e+05,
    1.3699953258e-01,    1.0110505000e+06,   -9.9448681250e+05,   -1.0877492969e+05,   -2.6343093750e+05,   -5.6863606250e+05,    3.3870800000e+05,    5.5571406250e+05,   -3.1466062500e+05,    5.1552160156e+04,    2.9745431250e+05,    5.3457785156e+04,    3.0126887500e+05,    1.5367152344e+04,    7.6943687500e+04,   -1.0648147461e+04,    7.8685085938e+04,   -5.4618918750e+05,   -4.0953343750e+05,    7.0594273438e+04,    1.0510278125e+05,   -9.3779226562e+04,    5.1295443750e+05,   -2.0929678125e+05,    2.7850743750e+05,    4.6780316406e+04,    1.6141907812e+05,    1.2751272656e+05,   -2.1144475000e+05,    6.8325856250e+05,    2.2254117188e+05,   -7.6988706250e+05,    2.5133775000e+05,    4.9676012500e+05,   -9.7441237500e+05,    7.3824062500e+05,
    1.3799963892e-01,   -2.4412435938e+05,    1.9000492188e+05,   -2.7653656250e+05,   -1.6691453125e+05,    2.8903165625e+05,    5.6323917969e+04,    6.3835449219e+04,    1.2574102344e+05,   -2.7793906250e+05,    4.5633428125e+05,    4.8822412500e+05,   -1.1309162500e+05,    1.8842779688e+05,    6.0038043750e+05,    1.7981892188e+05,   -5.8450525000e+05,    8.8291562500e+04,    7.0782931250e+05,   -4.2814259375e+05,   -1.9542693750e+05,   -2.1227473438e+05,    7.4729078125e+04,   -6.1376968750e+05,    1.8919895312e+05,    3.0230059375e+05,   -2.9369912500e+05,    3.3070800000e+05,    2.3450296875e+05,   -1.5705695312e+05,    1.7936389062e+05,   -3.0398234375e+05,    3.7277242188e+04,   -2.3143679688e+05,    5.6763765625e+04,    4.9129921875e+04,
    1.3899976015e-01,    2.2448457812e+05,   -3.7497003125e+05,   -2.7409943750e+05,   -1.9141898438e+05,   -1.4864550000e+05,    5.0256403125e+05,   -1.3907164062e+05,    3.6024792969e+04,    8.0519671875e+04,    7.9707156250e+04,    1.6373407812e+05,   -4.5704209375e+05,   -1.1068750000e+05,    8.0465585938e+04,    2.4444068750e+05,   -8.1932679688e+04,    8.0888546875e+04,   -2.4976437500e+05,    7.6153562500e+05,   -7.5845859375e+04,   -1.1754536719e+05,    5.0271968750e+05,   -1.9460875000e+05,    6.3738109375e+04,   -4.0047206250e+05,   -1.3714371875e+05,   -5.0793725000e+05,    6.6977976562e+04,    2.3949904688e+05,   -1.6933779688e+05,   -5.0280934375e+05,    5.9576287500e+05,   -1.0093207812e+05,   -3.2088596875e+05,   -8.1893781250e+04,
    1.3999991119e-01,    7.1334257812e+04,   -4.5188081250e+05,    2.4243498438e+05,    2.2436023438e+05,   -2.0596212500e+05,    3.1339634375e+05,   -5.1357527344e+04,    3.7534425000e+05,   -1.4613479688e+05,    2.1608765625e+05,    9.4075335938e+04,    2.7260041016e+04,    1.2847596094e+05,   -4.0181153125e+05,   -3.7390115625e+05,   -1.4075518750e+05,   -1.0193088281e+05,    7.0822956250e+05,   -2.6781431250e+05,    1.5811932812e+05,    2.6779970703e+03,   -3.4071406250e+05,   -3.3808834375e+05,    6.3114355469e+04,   -3.0674809375e+05,    1.3807585938e+05,    2.3592940625e+05,    1.3419931641e+04,   -2.7197328125e+05,    3.1711978125e+05,    3.8732990625e+05,   -2.0908574219e+04,    2.0829090625e+05,   -8.1926781250e+04,   -2.5843406250e+05,
    1.4100007713e-01,   -6.7325068750e+05,   -1.3417993750e+05,   -2.4021714062e+05,    2.6485612500e+05,   -4.3019768750e+05,    1.9457023438e+05,   -3.0483287500e+05,    2.6138756250e+05,    3.4248300000e+05,    2.4747412500e+05,    8.8519320312e+04,   -1.8245114062e+05,    2.6497975000e+05,   -1.3571093750e+05,    4.5486578125e+04,   -8.7543179688e+04,   -3.5417412500e+05,   -1.2082656250e+05,   -1.9017173438e+05,   -3.9253228125e+05,   -2.3197029688e+05,   -4.4941769531e+04,   -1.8045204688e+05,   -1.9717518750e+05,   -2.4764410938e+05,   -4.3978054688e+04,    1.9352734375e+05,    2.8338031250e+05,    3.6869100000e+05,    3.6703978125e+05,    4.2901346875e+05,    3.7826159375e+05,    1.5956659375e+05,   -8.4121382812e+04,    3.9032890625e+05,
    1.4199961722e-01,   -2.3663250000e+05,   -5.9428562500e+05,   -1.8982232812e+05,   -6.9218925000e+05,   -3.7450084375e+05,   -2.3196798438e+05,    2.7756621875e+05,    2.0915689062e+05,    6.0472789062e+04,   -4.7540457031e+04,    1.4296331250e+05,   -1.5270287500e+05,   -4.0170843750e+05,   -2.5428473438e+05,   -1.9239203125e+04,   -1.9339979688e+05,    8.8877750000e+04,   -4.9606900000e+05,   -9.6386662500e+05,   -4.9438550000e+05,   -1.9671223438e+05,   -4.7213403125e+05,   -8.0136937500e+04,   -7.6065867188e+04,    7.7344785156e+03,    3.4046492188e+04,   -6.2041726562e+04,    4.4473878906e+04,   -3.4780859375e+05,   -3.8092136719e+04,   -1.2660174219e+05,    2.7818690625e+05,   -2.1829482422e+04,    6.8613132812e+04,    2.3486671875e+05,
    1.4299979806e-01,   -3.1254196875e+05,   -1.0894205469e+05,   -8.2759312500e+04,    4.2717500000e+04,    4.8858468750e+04,   -9.5636929688e+04,   -2.9121990625e+05,   -2.3278867188e+05,   -4.6313976562e+04,    1.3062582812e+05,   -5.7181981250e+05,   -1.7104664062e+05,   -1.3410930176e+03,    4.0079000000e+05,    2.8422925000e+05,    1.0824939062e+05,    8.4358414062e+04,   -2.1998762500e+05,   -2.4374610938e+05,    3.6812987500e+05,   -8.2714531250e+03,    6.9842093750e+05,   -4.4165743750e+05,    2.6865240625e+05,   -4.2124921875e+04,    2.8925281250e+05,   -4.1064984375e+05,   -4.9056132812e+04,    8.6727164062e+04,    9.4578132812e+04,   -1.9881984375e+04,   -3.3161931250e+05,   -2.4453559375e+05,   -1.1025206250e+05,   -2.2655406250e+04,
    1.4399996400e-01,   -5.6029756250e+05,    1.2872870312e+05,   -1.1287272656e+05,    9.3262093750e+04,    8.1999304688e+04,   -1.0777264062e+05,    8.7603085938e+04,   -3.2924353125e+05,   -1.2700323438e+05,   -6.7306835938e+04,   -3.3891453125e+05,    3.9022543945e+03,   -7.3732937500e+04,    3.0617968750e+05,   -4.4755582031e+04,   -8.5715945312e+04,    2.2507806641e+04,   -3.6430300000e+05,    3.5000631250e+05,    3.0356175000e+05,   -6.1206118750e+05,   -4.3681534375e+05,   -3.6657865625e+05,   -1.1595001562e+05,   -7.5274929688e+04,    1.5353943750e+05,    1.3785720312e+05,   -1.7531729688e+05,    1.0640289844e+05,   -2.6883931250e+05,    2.2457312500e+05,    2.9572250000e+05,    5.1806965625e+05,   -3.9703597656e+04,    8.5882402344e+03,
    1.4499951899e-01,    1.4308973438e+05,   -2.7653165625e+05,   -1.7233390625e+05,   -1.7763392578e+04,   -2.7295640625e+05,   -1.1002493750e+05,   -9.2745468750e+04,   -6.4821203125e+04,   -8.3937218750e+04,   -2.3243428125e+05,   -2.1339468750e+05,    1.7692801562e+05,    2.3928529688e+05,    1.2060559375e+05,    1.4865889648e+04,   -1.5717233398e+04,   -4.3143585938e+04,   -7.5524131250e+05,    2.2840001562e+05,   -2.3079154688e+05,   -1.9850187500e+05,    2.4263065625e+05,   -3.9072140625e+05,   -2.1074978125e+05,    2.2843090625e+05,   -9.4489328125e+04,   -2.4766350000e+05,    5.6881187500e+05,   -1.2955721875e+05,   -5.2397871875e+05,   -2.6736309375e+05,    1.4498095312e+05,    2.2899139062e+05,   -4.9734477539e+03,    5.3356418750e+05,
    1.4599968493e-01,   -2.6573862500e+05,   -1.0377746094e+05,   -2.4372812500e+05,    3.0679625000e+04,    1.6145762500e+05,    8.4904140625e+04,   -1.5938635938e+05,   -2.1071740625e+05,   -4.6489015625e+05,   -7.2575968750e+04,   -3.8480578125e+05,   -2.0976179688e+05,   -2.4187001562e+05,   -2.0157912500e+05,   -1.6214667188e+05,    2.5861670312e+05,    3.8897678125e+05,    5.2082775000e+05,   -1.5296525000e+05,   -2.6308540625e+05,   -1.9790359375e+05,    7.1001956250e+05,    1.5571307812e+05,    2.3373518750e+05,   -1.4629356250e+05,   -3.9168743750e+05,   -2.0480644531e+04,   -1.3506665625e+05,   -1.7537565625e+05,   -3.1569953125e+05,   -2.5178684375e+05,   -4.2777487500e+05,   -4.0513471875e+05,   -1.2194076562e+05,   -1.4406923438e+05,
    1.4699986577e-01,    2.3077292969e+04,   -1.2224725000e+05,   -1.2085084375e+05,   -1.2894130469e+05,   -2.1580015625e+05,   -2.1256001562e+05,    4.3887324219e+04,   -1.8317634375e+05,   -2.5529920312e+05,   -9.1863234375e+04,   -1.1590289844e+05,   -2.8035781250e+05,    4.1462921875e+05,    5.2144528125e+05,    4.6126103125e+05,    2.2880604688e+05,   -3.1931471875e+05,   -3.6273356934e+03,   -5.0753618750e+05,    1.5818007812e+05,    2.4930571875e+05,    3.4885575000e+05,   -1.7809457031e+04,    1.8763007812e+05,    3.8872468750e+05,   -1.2076721094e+05,    1.9007887500e+05,    2.2844807812e+05,   -2.3456886719e+04,    2.2958834375e+05,   -3.4231976562e+04,    1.4650053125e+05,   -2.8017009766e+04,   -9.7088132812e+04,   -7.1672015625e+04,
    1.4800003171e-01,    6.4474253906e+04,   -3.7940453125e+05,   -1.4056340625e+05,   -1.3625015625e+04,   -1.0807697656e+05,    1.3896129688e+05,   -4.7933515625e+04,   -4.6173804688e+04,    2.6484867188e+04,   -1.3387378125e+05,   -4.9869539062e+04,   -3.0986865625e+05,   -1.8596302734e+04,   -5.5904179688e+04,   -1.4721096680e+04,   -8.2121195312e+04,   -1.5416796875e+05,   -6.0215493750e+05,    2.1449318359e+04,   -1.4737462500e+05,    3.6651681250e+05,    2.1552831250e+05,   -2.7676715625e+05,   -3.8397465625e+05,    4.0889968750e+05,   -1.7928962500e+05,    2.3389614062e+05,    2.9824634375e+05,   -2.0443814062e+05,   -4.2712632812e+04,   -5.7477414062e+04,   -1.5233784375e+05,   -1.7929332812e+05,   -2.0111060938e+05,   -2.7659684375e+05,
    1.4899958670e-01,   -1.3137809375e+05,    3.8477314453e+03,    8.4871117188e+04,   -6.6856125000e+04,   -2.2264523438e+04,   -1.3246587891e+04,   -1.7579223438e+05,   -3.1698925000e+05,   -2.3207542188e+05,    6.2422509766e+03,   -6.3032937500e+05,   -4.0834953125e+05,   -2.5064992188e+05,   -9.7445507812e+04,    1.8662407812e+05,   -1.2960511719e+05,   -2.8726146875e+05,    1.1871121094e+04,    1.2925253906e+05,   -2.0857512500e+05,    9.5999429688e+04,    3.0290040625e+05,   -4.2017906250e+04,   -6.7091156250e+04,   -2.4293110938e+05,   -1.9538325000e+05,   -1.9033012500e+05,   -2.9572981250e+05,   -6.0842887500e+05,    1.4986787500e+05,    3.6924581250e+05,   -2.2617704688e+05,    8.4201007812e+04,   -1.5906268750e+05,   -1.5494368750e+05,
    1.4999976754e-01,    3.9183256250e+05,    1.0298835938e+04,   -5.1438128906e+04,    3.9286000000e+04,   -6.2590296875e+04,   -1.1788700000e+05,   -2.6075051562e+05,   -2.7557793750e+05,    1.2312329102e+04,   -2.4664160938e+05,   -3.0999868750e+05,   -4.6204820312e+04,   -2.2023329688e+05,   -1.4122150000e+05,   -6.2539918750e+05,    1.1940552344e+05,    4.4555737500e+05,   -1.2583811250e+06,   -1.7699856250e+05,   -5.6097843750e+05,    1.3292132812e+05,   -5.3734212500e+05,    4.1486412500e+05,   -3.7488509375e+05,   -7.5342093750e+05,   -4.6929759375e+05,    1.2922439844e+05,   -5.2046425000e+05,   -4.4887243750e+05,   -2.1578900000e+05,   -7.7910750000e+04,    8.4573906250e+04,    5.2306978125e+05,    1.6510970312e+05,   -8.8881132812e+04,
    1.5000039339e-01,    3.9183256250e+05,    1.0298835938e+04,   -5.1438128906e+04,    3.9286000000e+04,   -6.2590296875e+04,   -1.1788700000e+05,   -2.6075051562e+05,   -2.7557793750e+05,    1.2312329102e+04,   -2.4664160938e+05,   -3.0999868750e+05,   -4.6204820312e+04,   -2.2023329688e+05,   -1.4122150000e+05,   -6.2539918750e+05,    1.1940552344e+05,    4.4555737500e+05,   -1.2583811250e+06,   -1.7699856250e+05,   -5.6097843750e+05,    1.3292132812e+05,   -5.3734212500e+05,    4.1486412500e+05,   -3.7488509375e+05,   -7.5342093750e+05,   -4.6929759375e+05,    1.2922439844e+05,   -5.2046425000e+05,   -4.4887243750e+05,   -2.1578900000e+05,   -7.7910750000e+04,    8.4573906250e+04,    5.2306978125e+05,    1.6510970312e+05,   -8.8881132812e+04,
